"","req","X","cplx","complexity","author","owner","nuc","form","procedural","location","level","textorder","dependencies","coherence","steps","steps.functional","steps.beyond","steps.mis.variations","steps.mis.main","steps.consistent","sequence.main","sequence.alt","numbering","entities","actors","actors_explicit","totalinteractions","interactions","pureinteractions","consecutive","month","lambda","s2"
"879","req89",89,"High Complexity",3,"author19","owner7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-01,115,93
"880","req890",890,"Low Complexity",1,"author1","owner9",1,"description",1,"Business Background","System",1,1,0.0733709558844566,7,6,0,1,0,2,1,1,1,1,1,0,6,6,3,1,2022-08-01,60,59
"881","req891",891,"Low Complexity",1,"author4","owner10",2,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-02-01,65,75
"882","req892",892,"Medium Complexity",2,"author10","owner6",2,"description",1,"Business Background","(no level)",1,0.5,0.560758453793823,7,5.5,0.5,0.5,1,1,1,1,1,1.5,1.5,0.5,10,5,2.5,2,2023-12-01,100,90
"883","req893",893,"High Complexity",3,"author14","owner7",3,"description",1,"Solution Proposal","(no level)",1,0.666666666666667,0.626143763307482,7.33333333333333,6,0.333333333333333,1.66666666666667,0.333333333333333,0.333333333333333,1,1,1,1.33333333333333,0.333333333333333,0.333333333333333,34,11.3333333333333,3.66666666666667,5.66666666666667,2020-04-01,133.333333333333,124
"884","req894",894,"Medium Complexity",2,"author28","owner9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-01,85,79
"885","req895",895,"High Complexity",3,"author28","owner10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-01,115,111
"886","req896",896,"High Complexity",3,"author21","owner10",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-12-01,125,152
"887","req897",897,"High Complexity",3,"author16","owner1",3,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-08-01,130,135
"888","req898",898,"Low Complexity",1,"author12","owner7",1,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2022-09-01,60,51
"889","req899",899,"Medium Complexity",2,"author19","owner3",3,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-07-01,100,109
"890","req9",9,"Low Complexity",1,"author22","owner1",2,"description",1,"Business Requirements","User",1,1,0.0910019137663765,6.5,5.5,1,1.5,0.5,0.5,1,1,1,1,0.5,0,18,9,4.5,7.5,2024-09-01,75,78
"891","req90",90,"Low Complexity",1,"author17","owner8",2,"description",1,"Solution Proposal","System",1,0.5,0.422167168580927,6.5,5,1,1,0.5,0,0.5,1,1,0,0,0,16,8,0.5,4.5,2024-02-01,75,86
"892","req900",900,"Low Complexity",1,"author27","owner2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-01,55,60
"893","req901",901,"Low Complexity",1,"author22","owner1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-01,55,44
"894","req902",902,"High Complexity",3,"author13","owner6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-01,115,122
"895","req903",903,"High Complexity",3,"author13","owner6",1,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-12-01,120,113
"896","req904",904,"Medium Complexity",2,"author27","owner2",2,"description",1,"Business Requirements","(no level)",1,1,0.784034485928714,7.5,5,1,0.5,0.5,1,1,1,1,0.5,0.5,0,19,9.5,4.5,5,2020-06-01,105,95
"897","req905",905,"High Complexity",3,"author21","owner3",2,"description",1,"Business Requirements","Business",0.5,1,0.775539589347318,9,7,1.5,1.5,1,0.5,1,1,1,1,0,0,22,11,2,5.5,2024-12-01,140,126
"898","req906",906,"Low Complexity",1,"author7","owner9",1,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-02-01,60,53
"899","req907",907,"Low Complexity",1,"author21","owner5",1,"description",1,"Business Requirements","(no level)",1,1,0.336384914349765,5,4,1,2,0,1,1,1,0,0,0,0,7,7,1,4,2022-05-01,70,63
"900","req908",908,"Low Complexity",1,"author8","owner5",2,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2022-12-01,65,78
"901","req909",909,"Low Complexity",1,"author1","owner4",3,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-02-01,70,76
"902","req91",91,"High Complexity",3,"author1","owner5",1,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2022-07-01,120,105
"903","req910",910,"Low Complexity",1,"author4","owner2",3,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-06-01,70,66
"904","req911",911,"Low Complexity",1,"author29","owner10",1,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-11-01,60,62
"905","req912",912,"Low Complexity",1,"author15","owner2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-04-01,55,50
"906","req913",913,"Medium Complexity",2,"author21","owner7",2,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2022-03-01,95,87
"907","req914",914,"Low Complexity",1,"author23","owner3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-01,55,56
"908","req915",915,"Medium Complexity",2,"author7","owner2",2,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-12-01,95,89
"909","req916",916,"Low Complexity",1,"author23","owner8",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-01-01,65,67
"910","req917",917,"Low Complexity",1,"author15","owner10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-01,55,59
"911","req918",918,"High Complexity",3,"author24","owner5",1,"description",1,"Solution Proposal","System",1,1,0.730499868048355,10,9,5,0,2,1,1,1,1,1,1,1,9,9,7,6,2020-11-01,170,170
"912","req919",919,"Low Complexity",1,"author5","owner4",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-06-01,65,65
"913","req92",92,"Low Complexity",1,"author6","owner5",1,"description",1,"default","System",1,1,0.550894605694339,5,3,0,0,0,1,1,1,1,1,1,0,6,6,5,3,2021-12-01,60,61
"914","req920",920,"Low Complexity",1,"author29","owner5",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-12-01,65,76
"915","req921",921,"Low Complexity",1,"author12","owner8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-01,55,53
"916","req922",922,"High Complexity",3,"author23","owner5",1,"description",1,"default","(no level)",0,1,0.390766277676448,10,7,1,3,0,0,1,1,1,0,0,0,15,15,5,4,2022-03-01,130,138
"917","req923",923,"Medium Complexity",2,"author9","owner1",4,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-07-01,105,110
"918","req924",924,"Medium Complexity",2,"author18","owner8",1,"description",1,"Business Background","Business",1,1,0.861273237038404,8,8,3,3,1,0,1,1,1,0,0,0,7,7,2,6,2024-09-01,120,124
"919","req925",925,"Medium Complexity",2,"author15","owner3",1,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2022-03-01,90,115
"920","req926",926,"Medium Complexity",2,"author8","owner1",1,"description",1,"default","System",1,1,0.35651496401988,7,6,0,0,1,0,1,1,1,0,0,0,9,9,2,5,2022-06-01,90,84
"921","req927",927,"Low Complexity",1,"author24","owner3",1,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-11-01,60,66
"922","req928",928,"High Complexity",3,"author8","owner9",3,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-11-01,130,162
"923","req929",929,"High Complexity",3,"author26","owner7",3,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-01-01,130,118
"924","req93",93,"Medium Complexity",2,"author22","owner7",2,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-09-01,95,104
"925","req930",930,"High Complexity",3,"author28","owner9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-02-01,115,109
"926","req931",931,"Low Complexity",1,"author21","owner8",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-11-01,65,66
"927","req932",932,"Medium Complexity",2,"author5","owner5",3,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-08-01,100,119
"928","req933",933,"Medium Complexity",2,"author24","owner9",3,"description",1,"Business Requirements","(no level)",1,1,0.710263827660431,8,7,2,1.66666666666667,1.66666666666667,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,27,9,3,4.66666666666667,2024-09-01,120,126
"929","req934",934,"High Complexity",3,"author3","owner9",2,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-05-01,125,95
"930","req935",935,"Low Complexity",1,"author6","owner1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-01,55,58
"931","req936",936,"Low Complexity",1,"author2","owner4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-01,55,54
"932","req937",937,"High Complexity",3,"author7","owner5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-01,115,98
"933","req938",938,"Medium Complexity",2,"author24","owner3",1,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-09-01,90,92
"934","req939",939,"Medium Complexity",2,"author8","owner2",2,"description",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-12-01,95,90
"935","req94",94,"Medium Complexity",2,"author26","owner2",3,"description",1,"Solution Proposal","(no level)",1,1,0.636067991998667,6.33333333333333,6,2,1.33333333333333,1,0.666666666666667,1,1,1,0.666666666666667,0,0,24,8,2,5.66666666666667,2024-09-01,120,123
"936","req940",940,"Medium Complexity",2,"author4","owner1",2,"description",1,"Solution Proposal","(no level)",1,1,0.21599056199193,6,4.5,0,0.5,0,0.5,1,1,1,0,0,0,14,7,2.5,3.5,2021-01-01,95,86
"937","req941",941,"Medium Complexity",2,"author7","owner6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-01,85,90
"938","req942",942,"High Complexity",3,"author12","owner2",2,"description",1,"Business Background","(no level)",0.5,0.5,0.576236534514465,9.5,7.5,2.5,2,0.5,2,1,1,1,1.5,0,0,23,11.5,2.5,6,2021-09-01,150,148
"939","req943",943,"Low Complexity",1,"author5","owner3",2,"description",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-08-01,65,55
"940","req944",944,"Medium Complexity",2,"author4","owner8",3,"description",1,"Solution Proposal","Business",0.666666666666667,1,0.42897634433272,8.66666666666667,8,1.66666666666667,1,0.333333333333333,1.33333333333333,1,1,1,0.666666666666667,0,0,31,10.3333333333333,3.33333333333333,5.66666666666667,2021-08-01,116.666666666667,115
"941","req945",945,"High Complexity",3,"author12","owner9",2,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-11-01,125,129
"942","req946",946,"High Complexity",3,"author25","owner2",3,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-09-01,130,137
"943","req947",947,"High Complexity",3,"author28","owner10",1,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-11-01,120,123
"944","req948",948,"Medium Complexity",2,"author18","owner7",2,"user story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-10-01,95,88
"945","req949",949,"High Complexity",3,"author16","owner4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-01,115,126
"946","req95",95,"Low Complexity",1,"author9","owner2",2,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-08-01,65,64
"947","req950",950,"High Complexity",3,"author21","owner8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-01,115,112
"948","req951",951,"Medium Complexity",2,"author8","owner5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-01,85,85
"949","req952",952,"Low Complexity",1,"author10","owner6",1,"description",1,"default","Business",1,1,0.391335239633918,3,2,0,0,0,1,1,1,1,1,1,0,3,3,0,2,2022-08-01,60,45
"950","req953",953,"Medium Complexity",2,"author11","owner2",3,"description",1,"Solution Proposal","System",1,1,0.674985385189454,8.33333333333333,6,2.33333333333333,1,0,2,1,1,1,1,0.666666666666667,0,28,9.33333333333333,3.66666666666667,7.33333333333333,2020-05-01,123.333333333333,125
"951","req954",954,"High Complexity",3,"author2","owner10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-01,115,121
"952","req955",955,"High Complexity",3,"author6","owner4",1,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-10-01,120,118
"953","req956",956,"Low Complexity",1,"author21","owner6",2,"description",1,"Business Background","System",1,1,0.0213997296523303,7,6,2.5,1,0,0.5,1,1,1,0.5,0.5,0,20,10,4,6.5,2024-04-01,90,98
"954","req957",957,"Low Complexity",1,"author4","owner5",1,"description",1,"Business Background","User",1,1,0.989726295229048,8,7,0,2,1,2,1,1,1,1,1,0,11,11,7,4,2021-12-01,60,54
"955","req958",958,"High Complexity",3,"author17","owner4",3,"description",1,"default","(no level)",1,1,0.392311794140065,8.66666666666667,6.33333333333333,1,2,0.666666666666667,1,1,1,1,1,0.333333333333333,0,32,10.6666666666667,3.33333333333333,7,2021-09-01,140,135
"956","req959",959,"Low Complexity",1,"author14","owner6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-01,55,61
"957","req96",96,"Low Complexity",1,"author21","owner2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-01,55,49
"958","req960",960,"Medium Complexity",2,"author7","owner2",1,"description",1,"Solution Proposal","Business",1,1,0.453615797916427,7,5,2,0,0,1,1,1,1,0,0,0,8,8,1,7,2024-02-01,110,119
"959","req961",961,"Low Complexity",1,"author3","owner5",2,"description",1,"default","System",0.5,1,0.820039301761426,6,4.5,0.5,1.5,0,0,1,1,1,1.5,1,0.5,15,7.5,4,5.5,2021-08-01,70,65
"960","req962",962,"Low Complexity",1,"author21","owner10",1,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-10-01,60,76
"961","req963",963,"Medium Complexity",2,"author14","owner5",2,"description",1,"Business Background","(no level)",1,1,0.458775518462062,7.5,4,0.5,1.5,0.5,1,1,1,0.5,1,0.5,0,13,6.5,4,5.5,2022-03-01,100,95
"962","req964",964,"High Complexity",3,"author16","owner10",1,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-05-01,120,109
"963","req965",965,"Low Complexity",1,"author11","owner10",1,"description",1,"default","System",1,1,0.191036477219313,5,3,0,0,0,0,1,1,1,2,1,0,8,8,3,5,2024-03-01,60,55
"964","req966",966,"Low Complexity",1,"author27","owner5",1,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2022-10-01,60,76
"965","req967",967,"Medium Complexity",2,"author24","owner5",1,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-08-01,90,93
"966","req968",968,"Medium Complexity",2,"author25","owner9",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-08-01,95,91
"967","req969",969,"High Complexity",3,"author28","owner6",1,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-05-01,120,128
"968","req97",97,"High Complexity",3,"author5","owner1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-04-01,115,105
"969","req970",970,"Medium Complexity",2,"author15","owner7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-01,85,74
"970","req971",971,"Medium Complexity",2,"author25","owner7",3,"description",1,"Business Background","(no level)",1,0.333333333333333,0.583520742443701,6.66666666666667,5.66666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1,0.666666666666667,1,0.333333333333333,0.333333333333333,0,31,10.3333333333333,4.66666666666667,6.33333333333333,2024-09-01,106.666666666667,106
"971","req972",972,"Low Complexity",1,"author1","owner7",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-01-01,65,96
"972","req973",973,"Medium Complexity",2,"author29","owner10",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-05-01,95,84
"973","req974",974,"Low Complexity",1,"author28","owner1",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-08-01,65,75
"974","req975",975,"High Complexity",3,"author28","owner4",1,"description",1,"Business Requirements","Business",1,1,0.0304525315295905,7,5,1,1,0,0,1,1,1,1,0,0,8,8,2,5,2020-09-01,130,124
"975","req976",976,"Low Complexity",1,"author4","owner9",2,"description",1,"Solution Proposal","System",1,1,0.552338680601679,4.5,3.5,0.5,0.5,0,0.5,1,1,1,0,0,0,10,5,2.5,2,2024-03-01,70,82
"976","req977",977,"High Complexity",3,"author28","owner8",2,"description",1,"Solution Proposal","Business",1,1,0.482976231374778,8,5.5,0.5,1,0,1.5,1,1,1,0.5,0,0,16,8,1.5,5,2023-11-01,130,142
"977","req978",978,"High Complexity",3,"author14","owner4",1,"description",1,"Business Requirements","User",1,1,0.148947224020958,6,4,1,0,1,0,1,1,1,2,1,1,8,8,7,8,2020-07-01,130,133
"978","req979",979,"Medium Complexity",2,"author3","owner4",3,"description",1,"Business Background","(no level)",1,1,0.685260967661937,7.33333333333333,5.66666666666667,1.66666666666667,1.66666666666667,0.666666666666667,2,1,1,1,1,0.333333333333333,0,24,8,3,4,2023-01-01,116.666666666667,117
"979","req98",98,"Medium Complexity",2,"author23","owner4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-01,85,90
"980","req980",980,"High Complexity",3,"author22","owner1",3,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-10-01,130,138
"981","req981",981,"Low Complexity",1,"author29","owner8",2,"informal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2023-07-01,65,58
"982","req982",982,"Medium Complexity",2,"author20","owner6",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-02-01,95,106
"983","req983",983,"Low Complexity",1,"author20","owner1",1,"description",1,"Business Requirements","(no level)",1,1,0.319717770209536,8,5,0,0,1,0,1,1,1,1,1,0,7,7,5,4,2024-06-01,60,66
"984","req984",984,"Medium Complexity",2,"author4","owner9",3,"description",1,"Solution Proposal","System",1,0.666666666666667,0.548398393283909,6.66666666666667,5,0.333333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,1.33333333333333,0.333333333333333,0,23,7.66666666666667,2.66666666666667,5.33333333333333,2021-10-01,103.333333333333,98
"985","req985",985,"Medium Complexity",2,"author20","owner5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-01,85,92
"986","req986",986,"Medium Complexity",2,"author27","owner7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-01,85,95
"987","req987",987,"Low Complexity",1,"author10","owner6",1,"description",1,"Business Requirements","System",1,0,0.18822341109626,5,4,0,0,1,1,1,1,1,0,0,0,6,6,2,5,2023-12-01,60,50
"988","req988",988,"High Complexity",3,"author11","owner6",3,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-10-01,130,132
"989","req989",989,"Medium Complexity",2,"author27","owner6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-01,85,88
"990","req99",99,"High Complexity",3,"author4","owner5",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2020-07-01,125,122
"991","req990",990,"High Complexity",3,"author9","owner2",1,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2022-03-01,120,124
"992","req991",991,"Low Complexity",1,"author3","owner10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-01,55,56
"993","req992",992,"Low Complexity",1,"author25","owner10",1,"description",1,"Business Background","User",1,1,0.200233858311549,9,7,0,1,0,0,1,1,1,1,1,0,6,6,3,3,2023-08-01,60,62
"994","req993",993,"High Complexity",3,"author24","owner1",2,"description",1,"default","System",1,1,0.522918459842913,7,5,0.5,1.5,1,1,1,0.5,1,0.5,0.5,0.5,18,9,3,6.5,2023-11-01,130,127
"995","req994",994,"High Complexity",3,"author12","owner4",3,"description",1,"Business Background","System",1,1,0.565878824951748,10,8.66666666666667,1.33333333333333,1,1.33333333333333,3.33333333333333,1,1,1,1,0.666666666666667,0,41,13.6666666666667,6.33333333333333,7.66666666666667,2023-02-01,143.333333333333,139
"996","req995",995,"High Complexity",3,"author25","owner9",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2024-07-01,125,117
"997","req996",996,"Low Complexity",1,"author17","owner2",1,"description",1,"default","(no level)",1,1,0.835549391806126,6,4,0,1,0,1,1,1,1,0,0,0,7,7,0,4,2021-10-01,60,72
"998","req997",997,"Low Complexity",1,"author12","owner1",1,"description",1,"Business Requirements","Business",1,1,0.630511698313057,7,7,0,1,1,1,1,1,1,2,1,0,10,10,5,9,2024-08-01,60,59
"999","req998",998,"High Complexity",3,"author10","owner5",2,"title",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2021-12-01,125,111
"1000","req999",999,"Low Complexity",1,"author3","owner2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-01,55,50
